"game_id","game","game_time","player","market","prop_type","line","odds_decimal","bookmaker","timestamp"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","2.5","1.6","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","2.5","2.39","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","2.5","1.54","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","26.5","1.94","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","26.5","1.83","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","25.5","1.96","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","25.5","1.81","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","19.5","1.98","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","19.5","1.79","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","18.5","1.88","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","18.5","1.88","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","15.5","1.93","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","15.5","1.85","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","15.5","1.93","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","15.5","1.84","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","14.5","1.98","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","14.5","1.8","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","13.5","1.98","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","13.5","1.79","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","12.5","1.87","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","12.5","1.9","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","12.5","1.89","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","12.5","1.88","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","8.5","1.98","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","8.5","1.8","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","6.5","2.11","DraftKings","2026-03-31 10:55:31"
