"date","sport","game_id","game","game_time","player","prop_type","market","line","odds","implied_probability","bookmaker","collected_at"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_points","Over","7.5","1.77","56.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_points","Under","7.5","2.02","49.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_rebounds","Over","11.5","1.88","53.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_rebounds","Under","11.5","1.85","54.1","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_rebounds","Over","8.5","1.93","51.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_rebounds","Under","8.5","1.82","54.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Over","7.5","2.06","48.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Under","7.5","1.71","58.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_rebounds","Over","5.5","1.81","55.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_rebounds","Under","5.5","1.94","51.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Over","5.5","1.86","53.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Under","5.5","1.88","53.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_rebounds","Over","5.5","2.13","46.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_rebounds","Under","5.5","1.67","59.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_rebounds","Over","4.5","1.81","55.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_rebounds","Under","4.5","1.93","51.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Over","4.5","2.11","47.4","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Under","4.5","1.68","59.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_rebounds","Over","3.5","1.92","52.1","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_rebounds","Under","3.5","1.83","54.6","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_rebounds","Over","3.5","2.18","45.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_rebounds","Under","3.5","1.64","61.0","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_rebounds","Over","3.5","2.25","44.4","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_rebounds","Under","3.5","1.6","62.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_rebounds","Over","2.5","2.28","43.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_rebounds","Under","2.5","1.59","62.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_steals","Over","1.5","1.59","62.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_steals","Under","1.5","2.27","44.1","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_steals","Over","1.5","2.11","47.4","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_steals","Under","1.5","1.68","59.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_threes","Over","2.5","2.06","48.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_threes","Under","2.5","1.71","58.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Over","1.5","1.59","62.9","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Under","1.5","2.29","43.7","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Over","1.5","1.69","59.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Under","1.5","2.1","47.6","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_threes","Over","1.5","1.78","56.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_threes","Under","1.5","1.97","50.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Over","1.5","1.97","50.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Under","1.5","1.78","56.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_threes","Over","1.5","1.98","50.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_threes","Under","1.5","1.77","56.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_threes","Over","1.5","2.37","42.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_threes","Under","1.5","1.55","64.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_threes","Over","1.5","2.43","41.2","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_threes","Under","1.5","1.53","65.4","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Over","1.5","2.67","37.5","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Under","1.5","1.45","69.0","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_threes","Over","0.5","1.48","67.6","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_threes","Under","0.5","2.58","38.8","DraftKings","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_assists","Over","2.5","2.1","47.6","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_assists","Under","2.5","1.69","59.2","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Over","9.5","1.77","56.5","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Under","9.5","2.0","50","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_rebounds","Over","8.5","2.0","50","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_rebounds","Under","8.5","1.77","56.5","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Over","1.5","1.95","51.3","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Under","1.5","1.8","55.6","Fanatics","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_assists","Over","2.5","1.66","60.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_assists","Under","2.5","2.12","47.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_assists","Over","5.5","1.72","58.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_assists","Under","5.5","2.02","49.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_assists","Over","3.5","2.14","46.7","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_assists","Under","3.5","1.65","60.6","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_assists","Over","6.5","2.0","50","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_assists","Under","6.5","1.73","57.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_assists","Over","2.5","2.12","47.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_assists","Under","2.5","1.66","60.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_assists","Over","7.5","2.12","47.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_assists","Under","7.5","1.67","59.9","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_assists","Over","2.5","1.6","62.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_assists","Under","2.5","2.23","44.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_assists","Over","3.5","1.97","50.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_assists","Under","3.5","1.75","57.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_points","Over","16.5","1.64","61.0","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_points","Under","16.5","2.14","46.7","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_points","Over","21.5","1.89","52.9","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_points","Under","21.5","1.82","54.9","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_points","Over","10.5","1.83","54.6","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_points","Under","10.5","1.88","53.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_points","Over","15.5","2.0","50","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_points","Under","15.5","1.74","57.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_points","Over","9.5","1.85","54.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_points","Under","9.5","1.85","54.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_points","Over","20.5","1.79","55.9","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_points","Under","20.5","1.93","51.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_points","Over","8.5","1.93","51.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_points","Under","8.5","1.79","55.9","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_points","Over","20.5","1.88","53.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_points","Under","20.5","1.83","54.6","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_points","Over","17.5","1.85","54.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_points","Under","17.5","1.87","53.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_points","Over","11.5","1.97","50.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_points","Under","11.5","1.75","57.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_points","Over","8.5","1.64","61.0","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_points","Under","8.5","2.15","46.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_points","Over","14.5","1.76","56.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_points","Under","14.5","1.96","51.0","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_points","Over","9.5","1.88","53.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_points","Under","9.5","1.83","54.6","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Over","10.5","2.04","49.0","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Under","10.5","1.71","58.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_points","Over","7.5","1.77","56.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_points","Under","7.5","1.95","51.3","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Over","9.5","1.75","57.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_points","Under","9.5","1.97","50.8","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_points","Over","10.5","2.2","45.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ausar Thompson","player_points","Under","10.5","1.6","62.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_points","Over","13.5","1.77","56.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_points","Under","13.5","1.95","51.3","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_points","Over","11.5","2.12","47.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jakob Poeltl","player_points","Under","11.5","1.66","60.2","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_points","Over","22.5","2.17","46.1","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jalen Duren","player_points","Under","22.5","1.62","61.7","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_points","Over","19.5","1.68","59.5","BetRivers","2026-03-31 11:29:43"
"2026-03-31","NBA","b6b9e83d82f672bcffebdad2ba67d51d","Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_points","Under","19.5","2.08","48.1","BetRivers","2026-03-31 11:29:43"
