Sport,site,flexType,Site-Leg,Player-Prop-Line,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,breakevenGap,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,kellyRawFraction,kellyCappedFraction,kellyFinalFraction,kellyStake,kellyRiskAdjustment,efficiencyScore,portfolioRank,runTimestamp,bestBetScore,bestBetTier,rawCardEv,divAdjustedScore,divPenaltyTotal
NBA,PP,6F,pp-6f,Malik Monk PTS o13.5 | Kon Knueppel PTS o15.5 | Ryan Kalkbrenner REB o3.5 | Moussa Diabaté REB o8.5 | Terrence Shannon 3PM o1.5 | Jalen Duren PTS o14.5,1.4199900794459657,0.31107765393200093,0.6383857209804171,0.6457333586247292,14.573335862472922,0.10367365813568485,prizepicks-10907734-points-13.5-over,prizepicks-10899689-points-15.5-over,prizepicks-10897029-rebounds-3.5-over,prizepicks-10914217-rebounds-8.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10896091-points-14.5-over,0.035113734449076534,0.035113734449076534,0.017556867224538267,7.0227468898153065,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.009633558151379985,strong,,,
NBA,PP,6F,pp-6f,Jalen Duren PTS o14.5 | Ausar Thompson PTS o8.5 | Brandon Miller PTS o17.5 | Terrence Shannon 3PM o1.5 | Nique Clifford PTS o9.5 | Jalen Green PTS o17.5,1.395065328891496,0.30868100115220254,0.6357481240660923,0.6444107680860646,14.441076808606462,0.10235106759702017,prizepicks-10896091-points-14.5-over,prizepicks-10895971-points-8.5-over,prizepicks-10899624-points-17.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10898850-points-9.5-over,prizepicks-10905470-points-17.5-over,0.03486439682320699,0.03486439682320699,0.017432198411603494,6.972879364641398,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.009472582849867555,strong,,,
NBA,PP,6F,pp-6f,Maxime Raynaud PTS o12.5 | Malik Monk PTS o13.5 | Tyrese Maxey PTS o21.5 | Terrence Shannon 3PM o1.5 | Donte DiVincenzo PTS o11.5 | Jalen Green PTS o17.5,1.3912500183925278,0.3083132215517883,0.6353420424259958,0.6441989649802179,14.419896498021789,0.1021392644911735,prizepicks-10907435-points-12.5-over,prizepicks-10907734-points-13.5-over,prizepicks-10899804-points-21.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10896059-points-11.5-over,prizepicks-10905470-points-17.5-over,0.03482421345644019,0.03482421345644019,0.017412106728220095,6.964842691288038,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.009447420080465454,strong,,,
NBA,PP,6P,pp-6p,Tobias Harris REB o4.5 | Maxime Raynaud PTS o12.5 | Kelly Oubre PTS o7.5 | Terrence Shannon 3PM o1.5 | LaMelo Ball PTS o18.5 | Dominick Barlow PTS o4.5,1.3828490379068623,0.06354264101084967,0.06354264101084967,0.6316685955480557,13.16685955480557,0.08507888006725084,prizepicks-10896179-rebounds-4.5-over,prizepicks-10907435-points-12.5-over,prizepicks-10900565-points-7.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10899705-points-18.5-over,prizepicks-10896957-points-4.5-over,0.016521766275973054,0.016521766275973054,0.008260883137986527,3.3043532551946107,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0017778961886039829,strong,,,
NBA,PP,6F,pp-6f,Ausar Thompson PTS o8.5 | Donte DiVincenzo PTS o11.5 | Jalen Duren PTS o14.5 | LaMelo Ball PTS o18.5 | Julius Randle PTS o22.5 | Brandon Miller PTS o17.5,1.3722501805251932,0.3064780739248347,0.6333104666639003,0.6432247227500729,14.322472275007295,0.10116502226102853,prizepicks-10895971-points-8.5-over,prizepicks-10896059-points-11.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10899705-points-18.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10899624-points-17.5-over,0.03463846400169852,0.03463846400169852,0.01731923200084926,6.927692800339703,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.009327737897957922,strong,,,
NBA,PP,6P,pp-6p,Jalen Duren PTS o14.5 | Caris LeVert Points Assists o9.5 | Daniss Jenkins AST o6.5 | Kelly Oubre PTS o7.5 | Jalen Green PTS o17.5 | LaMelo Ball PTS o18.5,1.364800084121566,0.06306133557657509,0.06306133557657509,0.6309020977888401,13.090209778884002,0.08431238230803528,prizepicks-10896091-points-14.5-over,prizepicks-10919649-points_assists-9.5-over,prizepicks-10896022-assists-6.5-over,prizepicks-10900565-points-7.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10899705-points-18.5-over,0.01642627581967335,0.01642627581967335,0.008213137909836675,3.28525516393467,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0017541579872221837,strong,,,
NBA,PP,6P,pp-6p,Paul George PTS o14.5 | Nique Clifford PTS o9.5 | Jalen Duren PTS o14.5 | Terrence Shannon 3PM o1.5 | Jalen Green PTS o17.5 | VJ Edgecombe PTS o11.5,1.353577451397372,0.06276206537059659,0.06276206537059659,0.6303695427150525,13.03695427150525,0.0837798272342477,prizepicks-10899584-points-14.5-over,prizepicks-10898850-points-9.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10900591-points-11.5-over,0.01635957532368405,0.01635957532368405,0.008179787661842025,3.27191506473681,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.001738730624471093,strong,,,
NBA,PP,6F,pp-6f,LaMelo Ball PTS o18.5 | Jalen Duren PTS o14.5 | Tobias Harris REB o4.5 | Coby White PTS o12.5 | Terrence Shannon 3PM o1.5 | Malik Monk PTS o13.5,1.3514974145567011,0.304466640571476,0.6310735255024005,0.6421253662490818,14.212536624908182,0.10006566576003739,prizepicks-10899705-points-18.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10896179-rebounds-4.5-over,prizepicks-10899640-points-12.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10907734-points-13.5-over,0.034427028849596086,0.034427028849596086,0.017213514424798043,6.885405769919217,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.009195391970392822,strong,,,
NBA,PP,5P,pp-5p,Jalen Duren PTS o14.5 | Nique Clifford PTS o9.5 | Jalen Green PTS o17.5 | LaMelo Ball PTS o18.5 | Terrence Shannon 3PM o1.5,1.3241535726761038,0.1162076786338052,0.1162076786338052,0.6501643379562578,15.016433795625789,0.10088406642610614,prizepicks-10896091-points-14.5-over,prizepicks-10898850-points-9.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10899705-points-18.5-over,prizepicks-10919414-threes-1.5-over,,0.03222461137745932,0.03222461137745932,0.01611230568872966,6.444922275491865,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.004144434167776246,must_play,,,
NBA,PP,6F,pp-6f,Kon Knueppel PTS o15.5 | Naz Reid REB o5.5 | Terrence Shannon 3PM o1.5 | Coby White PTS o12.5 | Jalen Duren PTS o14.5 | Paul George PTS o14.5,1.3104504321963337,0.3004665482461173,0.6265929377457151,0.6399477296755938,13.99477296755938,0.09788802918654937,prizepicks-10899689-points-15.5-over,prizepicks-10896143-rebounds-5.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10899640-points-12.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10899584-points-14.5-over,0.034002334537335026,0.034002334537335026,0.017001167268667513,6.800466907467005,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.008935542394982605,strong,,,
