source,player,player_lower,sport,league,stat,line,projectionId,gameId,team,opponent,site,isPromo
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds_assists,12,10216643,131988,NYK,,prizepicks,0
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,rebounds,11.5,10212362,131988,SAS,,prizepicks,0
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds,11.5,10212601,131988,NYK,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds,11.5,10212614,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,11.5,10212629,131988,NYK,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,points,11.5,10214086,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,points,11.5,10214099,131988,SAS,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,points,11.5,10214125,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points,11.5,10214141,131988,SAS,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,points,11.5,10214169,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,points,11.5,10214183,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,points,11.5,10214200,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds_assists,11.5,10215280,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds_assists,11.5,10215349,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds_assists,11.5,10215389,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points_assists,11.5,10215407,131988,SAS,,prizepicks,0
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds_assists,11.5,10215435,131988,NYK,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,points,11.5,10215456,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,points,11.5,10215490,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds_assists,11.5,10215547,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,pra,11.5,10216821,131988,NYK,,prizepicks,0
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,points,10.5,10212394,131988,SAS,,prizepicks,0
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,points,10.5,10212403,131988,SAS,,prizepicks,0
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds,10.5,10212509,131988,NYK,,prizepicks,0
PrizePicks,Josh Hart,josh hart,NBA,NBA,points,10.5,10212526,131988,NYK,,prizepicks,0
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,points_assists,10.5,10212592,131988,NYK,,prizepicks,0
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,rebounds,10.5,10214224,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds_assists,10.5,10215281,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,points,10.5,10215295,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds_assists,10.5,10215348,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds_assists,10.5,10215388,131988,NYK,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,points_assists,10.5,10215458,131988,SAS,,prizepicks,0
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,points,10.5,10215489,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,points_rebounds,10.5,10215492,131988,NYK,,prizepicks,0
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,pra,10.5,10215494,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds_assists,10.5,10215546,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points,9.5,10212400,131988,SAS,,prizepicks,0
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds_assists,9.5,10212449,131988,SAS,,prizepicks,0
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,assists,9.5,10212492,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,assists,9.5,10212494,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,assists,9.5,10212510,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,points,9.5,10212571,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,points,9.5,10212576,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,points,9.5,10212590,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,points,9.5,10212599,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds,9.5,10212600,131988,NYK,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds,9.5,10212616,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,points,9.5,10212624,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,points,9.5,10212626,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,9.5,10212628,131988,NYK,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,rebounds,9.5,10212652,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points_assists,9.5,10214145,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points_rebounds,9.5,10214147,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds_assists,9.5,10215332,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,pra,9.5,10215493,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds_assists,9.5,10215523,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds_assists,9.5,10215545,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds_assists,9.5,10215565,131988,NYK,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,assists,8.5,10214083,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,assists,8.5,10214108,131988,NYK,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds,8.5,10214165,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,assists,8.5,10214197,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds_assists,8.5,10215279,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds_assists,8.5,10215303,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,points,8.5,10215320,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds_assists,8.5,10215331,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds_assists,8.5,10215347,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds_assists,8.5,10215371,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,points,8.5,10215384,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points,8.5,10215406,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds_assists,8.5,10215415,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,points,8.5,10215455,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,points,8.5,10215487,131988,NYK,,prizepicks,0
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds_assists,8.5,10215521,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,8.5,10215542,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds_assists,8.5,10215543,131988,NYK,,prizepicks,0
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds_assists,8.5,10215564,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds_assists,8.5,10215580,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,assists,7.5,10212561,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,assists,7.5,10212581,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,7.5,10212630,131988,NYK,,prizepicks,0
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,assists,7.5,10212638,131988,SAS,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds,7.5,10212782,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds,7.5,10212783,131988,SAS,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,rebounds,7.5,10212785,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds,7.5,10212788,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds,7.5,10212790,131988,SAS,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,assists,7.5,10214122,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,points,7.5,10214127,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points,7.5,10214142,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds,7.5,10214390,131988,SAS,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds_assists,7.5,10214826,131988,NYK,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds_assists,7.5,10215301,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds_assists,7.5,10215370,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds_assists,7.5,10215414,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds_assists,7.5,10215470,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,points,7.5,10215488,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds_assists,7.5,10215522,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds_assists,7.5,10215544,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,assists,6.5,10214120,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds,6.5,10214151,131988,SAS,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds,6.5,10214193,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds,6.5,10214209,131988,SAS,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds_assists,6.5,10214329,131988,NYK,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds_assists,6.5,10215302,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,assists,6.5,10215312,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds_assists,6.5,10215330,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds_assists,6.5,10215369,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds_assists,6.5,10215416,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds_assists,6.5,10215468,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds_assists,6.5,10215505,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,6.5,10215541,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds_assists,6.5,10215563,131988,NYK,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds_assists,5.5,10212450,131988,SAS,,prizepicks,0
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,assists,5.5,10212495,131988,NYK,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds,5.5,10212564,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds,5.5,10212572,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,assists,5.5,10212573,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds,5.5,10212578,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds,5.5,10212584,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,assists,5.5,10212589,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,rebounds,5.5,10212602,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds,5.5,10212606,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds,5.5,10212619,131988,SAS,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,assists,5.5,10212622,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds,5.5,10212625,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,rebounds,5.5,10212631,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds,5.5,10212636,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,assists,5.5,10212639,131988,SAS,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds,5.5,10212642,131988,SAS,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,assists,5.5,10212650,131988,SAS,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,assists,5.5,10214121,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,points,5.5,10214143,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,assists,5.5,10214577,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds_assists,5.5,10215367,131988,NYK,,prizepicks,0
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds_assists,5.5,10215413,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds_assists,5.5,10215469,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds_assists,5.5,10215504,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds_assists,5.5,10215520,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds,4.5,10212351,131988,SAS,,prizepicks,0
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,assists,4.5,10212393,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds,4.5,10212402,131988,SAS,,prizepicks,0
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds,4.5,10212541,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,points,4.5,10212591,131988,NYK,,prizepicks,1
PrizePicks,Mitchell Robinson,mitchell robinson,NBA,NBA,points,4.5,10212627,131988,NYK,,prizepicks,0
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,threes,4.5,10212779,131988,NYK,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,assists,4.5,10214084,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds,4.5,10214096,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds,4.5,10214106,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,assists,4.5,10214109,131988,NYK,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds,4.5,10214119,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,assists,4.5,10214124,131988,NYK,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,assists,4.5,10214152,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,assists,4.5,10214166,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds,4.5,10214179,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,assists,4.5,10214181,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,assists,4.5,10214198,131988,SAS,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,assists,4.5,10214210,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds_assists,4.5,10215300,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds,4.5,10215329,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,assists,4.5,10215357,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds,4.5,10215366,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds_assists,4.5,10215368,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds_assists,4.5,10215412,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds,4.5,10215466,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds_assists,4.5,10215503,131988,NYK,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,stocks,4.5,10215588,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,threes,4.5,10216111,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,threes,3.5,10212384,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds,3.5,10212392,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds,3.5,10212405,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,assists,3.5,10212568,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,assists,3.5,10212574,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,threes,3.5,10212579,131988,NYK,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds,3.5,10212583,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,threes,3.5,10212586,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,assists,3.5,10212588,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds,3.5,10212595,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,threes,3.5,10212604,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,rebounds,3.5,10212607,131988,SAS,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,assists,3.5,10212610,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,threes,3.5,10212621,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,threes,3.5,10212632,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,assists,3.5,10212634,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,rebounds,3.5,10212637,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,rebounds,3.5,10212643,131988,SAS,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,threes,3.5,10212648,131988,SAS,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,assists,3.5,10212649,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,threes,3.5,10213998,131988,SAS,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,assists,3.5,10214123,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds,3.5,10215066,131988,NYK,,prizepicks,0
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds_assists,3.5,10215467,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,threes,3.5,10215476,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,assists,3.5,10215479,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds,3.5,10215500,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds_assists,3.5,10215501,131988,NYK,,prizepicks,0
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,assists,2.5,10212353,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,threes,2.5,10212382,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,threes,2.5,10212383,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,assists,2.5,10212386,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,threes,2.5,10212493,131988,NYK,,prizepicks,0
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,rebounds,2.5,10212501,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,threes,2.5,10212536,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,assists,2.5,10212537,131988,NYK,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,steals,2.5,10212566,131988,SAS,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,threes,2.5,10212585,131988,NYK,,prizepicks,1
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,rebounds,2.5,10212594,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,threes,2.5,10212596,131988,NYK,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,threes,2.5,10212603,131988,SAS,,prizepicks,1
PrizePicks,Karl-Anthony Towns,karl-anthony towns,NBA,NBA,threes,2.5,10212608,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,threes,2.5,10212620,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,steals,2.5,10212645,131988,SAS,,prizepicks,1
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,threes,2.5,10212647,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,rebounds,2.5,10214097,131988,SAS,,prizepicks,1
PrizePicks,Devin Vassell,devin vassell,NBA,NBA,rebounds,2.5,10214107,131988,SAS,,prizepicks,1
PrizePicks,Julian Champagnie,julian champagnie,NBA,NBA,assists,2.5,10214139,131988,SAS,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,assists,2.5,10214167,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,rebounds,2.5,10214180,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,threes,2.5,10214195,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,assists,2.5,10215311,131988,SAS,,prizepicks,1
PrizePicks,Dylan Harper,dylan harper,NBA,NBA,rebounds,2.5,10215328,131988,SAS,,prizepicks,1
PrizePicks,Jalen Brunson,jalen brunson,NBA,NBA,turnovers,2.5,10215351,131988,NYK,,prizepicks,0
PrizePicks,Jose Alvarado,jose alvarado,NBA,NBA,assists,2.5,10215356,131988,NYK,,prizepicks,1
PrizePicks,Josh Hart,josh hart,NBA,NBA,steals,2.5,10215395,131988,NYK,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,threes,2.5,10215443,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,assists,2.5,10215446,131988,SAS,,prizepicks,1
PrizePicks,Keldon Johnson,keldon johnson,NBA,NBA,rebounds,2.5,10215465,131988,SAS,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,threes,2.5,10215475,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,assists,2.5,10215478,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds,2.5,10215499,131988,NYK,,prizepicks,1
PrizePicks,Landry Shamet,landry shamet,NBA,NBA,rebounds_assists,2.5,10215502,131988,NYK,,prizepicks,1
PrizePicks,Mikal Bridges,mikal bridges,NBA,NBA,steals,2.5,10215526,131988,NYK,,prizepicks,1
PrizePicks,OG Anunoby,og anunoby,NBA,NBA,steals,2.5,10215568,131988,NYK,,prizepicks,1
PrizePicks,Stephon Castle,stephon castle,NBA,NBA,turnovers,2.5,10215583,131988,SAS,,prizepicks,0
PrizePicks,Victor Wembanyama,victor wembanyama,NBA,NBA,steals,2.5,10215598,131988,SAS,,prizepicks,1
PrizePicks,De'Aaron Fox,de'aaron fox,NBA,NBA,threes,1.5,10212341,131988,SAS,,prizepicks,0
