source,player,player_normalized,sport,league,stat,line,overOdds,underOdds,book,eventId,team,opponent
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,points,7.5,-106,-120,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,rebounds,2.5,119,-157,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,threes,1.5,138,-178,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKE_KENNARD_1_NBA,luke kennard,NBA,NBA,points_rebounds,10.5,-106,-122,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKE_KENNARD_1_NBA,luke kennard,NBA,NBA,points,8.5,102,-130,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKE_KENNARD_1_NBA,luke kennard,NBA,NBA,rebounds,2.5,108,-144,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKE_KENNARD_1_NBA,luke kennard,NBA,NBA,threes,1.5,108,-138,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAKE_LARAVIA_1_NBA,jake laravia,NBA,NBA,points_rebounds,10.5,100,-130,bovada,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAKE_LARAVIA_1_NBA,jake laravia,NBA,NBA,points,7.5,102,-130,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAKE_LARAVIA_1_NBA,jake laravia,NBA,NBA,rebounds,3.5,130,-166,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAKE_LARAVIA_1_NBA,jake laravia,NBA,NBA,threes,1.5,196,-260,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,assists,3.5,112,-142,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,points_assists,19.5,-104,-128,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,points_rebounds,18.5,-115,-115,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,points,15.5,-118,-108,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,rebounds_assists,5.5,-139,106,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,rebounds,2.5,112,-142,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,assists,3.5,130,-166,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,points_rebounds,14.5,-120,-106,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,points,10.5,-122,-104,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,rebounds_assists,6.5,-140,106,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,rebounds,3.5,-128,100,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,points_assists,14.5,100,-132,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MAXIME_RAYNAUD_1_NBA,maxime raynaud,NBA,NBA,points_rebounds,22.5,-102,-125,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MAXIME_RAYNAUD_1_NBA,maxime raynaud,NBA,NBA,points,13.5,-104,-122,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MAXIME_RAYNAUD_1_NBA,maxime raynaud,NBA,NBA,rebounds_assists,10.5,-106,-120,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MAXIME_RAYNAUD_1_NBA,maxime raynaud,NBA,NBA,rebounds,8.5,-113,-113,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,points_rebounds,16.5,-122,-104,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,PRECIOUS_ACHIUWA_1_NBA,precious achiuwa,NBA,NBA,points_rebounds,18.5,-111,-115,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,points,12.5,102,-130,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,PRECIOUS_ACHIUWA_1_NBA,precious achiuwa,NBA,NBA,points,11.5,102,-130,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,rebounds_assists,7.5,-128,-102,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,rebounds,4.5,-122,-104,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,PRECIOUS_ACHIUWA_1_NBA,precious achiuwa,NBA,NBA,rebounds,7.5,108,-138,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,threes,1.5,112,-142,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,points,11.5,-122,-104,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,points,13.5,-102,-125,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,threes,1.5,-158,124,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,assists,4.5,-160,124,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,points_assists,18.5,-110,-120,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,points_rebounds,17.5,-106,-125,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,rebounds_assists,9.5,104,-132,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,rebounds,3.5,-154,120,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,threes,1.5,-148,116,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,AUSTIN_REAVES_1_NBA,austin reaves,NBA,NBA,blocks,0.5,210,-300,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEANDRE_AYTON_1_NBA,deandre ayton,NBA,NBA,blocks,0.5,-140,100,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,LEBRON_JAMES_1_NBA,lebron james,NBA,NBA,blocks,0.5,-120,-115,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKA_DONCIC_1_NBA,luka doncic,NBA,NBA,blocks,0.5,135,-190,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,blocks,0.5,225,-325,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,LEBRON_JAMES_1_NBA,lebron james,NBA,NBA,steals,1.5,194,-270,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,LUKA_DONCIC_1_NBA,luka doncic,NBA,NBA,steals,1.5,126,-168,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,steals,1.5,152,-200,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MARCUS_SMART_1_NBA,marcus smart,NBA,NBA,points_assists,9.5,-114,-116,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,assists,2.5,-150,118,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEMAR_DEROZAN_1_NBA,demar derozan,NBA,NBA,blocks,0.5,275,-450,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,MAXIME_RAYNAUD_1_NBA,maxime raynaud,NBA,NBA,blocks,0.5,165,-235,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,blocks,0.5,190,-275,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,PRECIOUS_ACHIUWA_1_NBA,precious achiuwa,NBA,NBA,blocks,0.5,-110,-130,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,RUSSELL_WESTBROOK_1_NBA,russell westbrook,NBA,NBA,blocks,0.5,525,-1100,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,points_assists,15.5,-107,-123,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,points_rebounds,13.5,-130,-102,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,rebounds,1.5,-152,115,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,NIQUE_CLIFFORD_1_NBA,nique clifford,NBA,NBA,steals,1.5,108,-144,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,MALIK_MONK_1_NBA,malik monk,NBA,NBA,points_assists,14.5,-130,-102,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,PRECIOUS_ACHIUWA_1_NBA,precious achiuwa,NBA,NBA,points_assists,13.5,-105,-125,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEANDRE_AYTON_1_NBA,deandre ayton,NBA,NBA,points_assists,9.5,-135,100,betmgm,w8x0WIpMpjhJaRjbP0H3,,
SGO,DEVIN_CARTER_1_NBA,devin carter,NBA,NBA,threes,0.5,-190,143,draftkings,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAXSON_HAYES_1_NBA,jaxson hayes,NBA,NBA,points_rebounds,9.5,-125,-110,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAXSON_HAYES_1_NBA,jaxson hayes,NBA,NBA,points,5.5,-115,-111,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,JAXSON_HAYES_1_NBA,jaxson hayes,NBA,NBA,rebounds,3.5,-128,100,fanduel,w8x0WIpMpjhJaRjbP0H3,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,assists,5.5,-144,108,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,assists,4.5,-166,124,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,assists,1.5,-198,146,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,assists,4.5,134,-180,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,assists,4.5,100,-132,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,assists,2.5,-114,-114,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,assists,4.5,128,-172,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,assists,1.5,-178,132,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,points_assists,25.5,-120,-110,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,points_assists,21.5,-128,-104,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,points_assists,11.5,-130,-102,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,points_assists,13.5,-108,-122,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,points_assists,30.5,-114,-114,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,points_assists,14.5,-102,-130,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,points_assists,20.5,-112,-118,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,points_assists,16.5,-102,-130,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,points_rebounds,29.5,-106,-125,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,points_rebounds,24.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,points_rebounds,13.5,-106,-125,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,points_rebounds,12.5,-102,-130,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,CLINT_CAPELA_1_NBA,clint capela,NBA,NBA,points_rebounds,10.5,-106,-125,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,points_rebounds,31.5,-122,-108,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,points_rebounds,14.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,points_rebounds,20.5,-108,-122,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,points_rebounds,21.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,T_VUKCEVIC_1_NBA,t vukcevic,NBA,NBA,points_rebounds,15.5,-104,-125,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,points,19.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,points,16.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,points,9.5,-122,-110,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,points,9.5,-102,-130,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,CLINT_CAPELA_1_NBA,clint capela,NBA,NBA,points,4.5,-124,-102,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,points,25.5,-125,-106,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,points,11.5,-108,-122,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,points,15.5,-132,100,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,points,14.5,100,-132,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TRE_JOHNSON_1_NBA,tre johnson,NBA,NBA,points,11.5,-128,-104,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,T_VUKCEVIC_1_NBA,t vukcevic,NBA,NBA,points,10.5,-130,-102,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,rebounds_assists,15.5,-104,-128,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,rebounds_assists,12.5,-132,100,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,rebounds_assists,5.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,rebounds_assists,6.5,-146,110,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,rebounds_assists,10.5,-102,-130,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,rebounds_assists,5.5,-144,108,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,rebounds_assists,8.5,110,-146,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,rebounds_assists,9.5,-110,-120,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,ALPEREN_SENGUN_1_NBA,alperen sengun,NBA,NBA,rebounds,9.5,-118,-112,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,AMEN_THOMPSON_1_NBA,amen thompson,NBA,NBA,rebounds,7.5,-125,-106,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BILAL_COULIBALY_1_NBA,bilal coulibaly,NBA,NBA,rebounds,3.5,-104,-128,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,rebounds,2.5,-158,118,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,CLINT_CAPELA_1_NBA,clint capela,NBA,NBA,rebounds,4.5,-158,118,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,rebounds,5.5,-136,102,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,rebounds,3.5,116,-154,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,rebounds,3.5,-140,106,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,rebounds,7.5,-108,-122,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,T_VUKCEVIC_1_NBA,t vukcevic,NBA,NBA,rebounds,4.5,118,-158,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BUB_CARRINGTON_1_NBA,bub carrington,NBA,NBA,threes,1.5,-104,-128,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KEVIN_DURANT_1_NBA,kevin durant,NBA,NBA,threes,2.5,-106,-125,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,KYSHAWN_GEORGE_1_NBA,kyshawn george,NBA,NBA,threes,1.5,140,-188,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,REED_SHEPPARD_1_NBA,reed sheppard,NBA,NBA,threes,2.5,-180,134,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TARI_EASON_1_NBA,tari eason,NBA,NBA,threes,2.5,146,-198,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,TRE_JOHNSON_1_NBA,tre johnson,NBA,NBA,threes,1.5,-104,-128,fanduel,XgpI3Mp3RH7idpyCfJr1,,
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,assists,2.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,assists,2.5,-162,122,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,assists,7.5,-130,-102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,assists,6.5,-136,102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,assists,2.5,122,-162,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,assists,9.5,-144,108,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,points_assists,15.5,-110,-120,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,points_assists,21.5,-112,-118,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,points_assists,32.5,-106,-125,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,points_assists,15.5,-118,-112,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,points_assists,39.5,-120,-110,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRICE_SENSABAUGH_1_NBA,brice sensabaugh,NBA,NBA,points_rebounds,19.5,-118,-112,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,points_rebounds,17.5,-125,-106,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CODY_WILLIAMS_1_NBA,cody williams,NBA,NBA,points_rebounds,10.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,points_rebounds,16.5,-110,-120,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,points_rebounds,29.5,-110,-120,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,points_rebounds,21.5,-110,-120,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,points_rebounds,42.5,-120,-110,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRICE_SENSABAUGH_1_NBA,brice sensabaugh,NBA,NBA,points,16.5,-112,-118,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,points,12.5,-104,-128,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CODY_WILLIAMS_1_NBA,cody williams,NBA,NBA,points,7.5,102,-136,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,points,13.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,points,24.5,-128,-102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JULIAN_STRAWTHER_1_NBA,julian strawther,NBA,NBA,points,10.5,100,-132,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,points,13.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,points,29.5,-118,-112,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,rebounds_assists,7.5,-118,-112,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,rebounds_assists,8.5,-112,-118,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,rebounds_assists,11.5,106,-140,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,rebounds_assists,11.5,106,-140,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,rebounds_assists,10.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,rebounds_assists,22.5,-132,100,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRICE_SENSABAUGH_1_NBA,brice sensabaugh,NBA,NBA,rebounds,3.5,128,-172,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,rebounds,4.5,-162,122,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,rebounds,5.5,-102,-130,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CODY_WILLIAMS_1_NBA,cody williams,NBA,NBA,rebounds,2.5,-172,128,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,ISAIAH_COLLIER_1_NBA,isaiah collier,NBA,NBA,rebounds,2.5,-182,136,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,rebounds,4.5,122,-162,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KYLE_FILIPOWSKI_1_NBA,kyle filipowski,NBA,NBA,rebounds,7.5,-136,102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,rebounds,12.5,-138,104,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRICE_SENSABAUGH_1_NBA,brice sensabaugh,NBA,NBA,threes,2.5,110,-146,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,CHRISTIAN_BRAUN_1_NBA,christian braun,NBA,NBA,threes,1.5,126,-168,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,JAMAL_MURRAY_1_NBA,jamal murray,NBA,NBA,threes,2.5,-182,136,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,NIKOLA_JOKIC_1_NBA,nikola jokic,NBA,NBA,threes,1.5,-200,148,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,points_rebounds,14.5,-130,-102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,points,9.5,-125,-106,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,assists,1.5,-166,124,fanduel,zY1h7YGzp57aG5XqphoO,,
