Sport,site,flexType,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,kellyRawFraction,kellyCappedFraction,kellyFinalFraction,kellyStake,kellyRiskAdjustment,efficiencyScore,portfolioRank,runTimestamp
NBA,PP,6F,0.21757436545940778,0.18134511985463939,0.4697959616794859,0.5638619152688769,6.386191526887681,prizepicks-10273470-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,0.011282158475132293,0.011282158475132293,0.005641079237566147,4.23080942817461,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.21672831235824241,0.29224363981704127,0.6353014939152064,0.5731785137380493,7.317851373804943,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10273468-rebounds-4,,0.03810885165021959,0.03810885165021959,0.019054425825109796,14.290819368832347,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.21481288908800034,0.4532061951557633,0.4532061951557633,0.5871589073351959,8.715890733519602,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10273470-rebounds-4,prizepicks-10251823-rebounds_assists-9,,,0.060340097112509684,0.060340097112509684,0.030170048556254842,22.62753641719113,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.21444745989106062,0.29176157458647567,0.6347627510229256,0.5729382610279884,7.293826102798839,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273468-rebounds-4,prizepicks-10260600-rebounds-5,,0.03785100098663461,0.03785100098663461,0.018925500493317305,14.19412536998798,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.21444745989106062,0.29176157458647567,0.6347627510229256,0.5729382610279884,7.293826102798839,prizepicks-10268481-steals-0.5,prizepicks-10273491-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273468-rebounds-4,,0.03785100098663461,0.03785100098663461,0.018925500493317305,14.19412536998798,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.21433694097132072,0.1809485459097232,0.46918219540901984,0.5636166731974879,6.361667319748792,prizepicks-10251823-rebounds_assists-9,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10268358-pra-15.5,0.011171907870084286,0.011171907870084286,0.005585953935042143,4.189465451281607,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.21433694097132072,0.1809485459097232,0.46918219540901984,0.5636166731974879,6.361667319748792,prizepicks-10273470-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10265373-rebounds-5.5,0.011171907870084286,0.011171907870084286,0.005585953935042143,4.189465451281607,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.21433694097132072,0.1809485459097232,0.46918219540901984,0.5635684491747089,6.356844917470903,prizepicks-10268358-pra-15.5,prizepicks-10273470-rebounds-4,prizepicks-10260600-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10273468-rebounds-4,prizepicks-10278810-pra-13.5,0.0111501885202037,0.0111501885202037,0.00557509426010185,4.181320695076387,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.21397721863701946,0.06069886093185097,0.06069886093185097,0.5709898828046518,7.098988280465168,prizepicks-10273468-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,,0.009378638899535418,0.009378638899535418,0.004689319449767709,3.516989587325782,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.21397721863701946,0.06069886093185097,0.06069886093185097,0.5709898828046517,7.098988280465168,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,,0.009378638899535378,0.009378638899535378,0.004689319449767689,3.516989587325767,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.2133799676288155,0.12133799676288155,0.12133799676288155,0.5901683632119439,9.016836321194388,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10273470-rebounds-4,prizepicks-10260527-rebounds-5,,,0.01999334421403018,0.01999334421403018,0.00999667210701509,7.497504080261317,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.2133799676288155,0.12133799676288155,0.12133799676288155,0.5901683632119439,9.016836321194388,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10273470-rebounds-4,,,0.01999334421403018,0.01999334421403018,0.00999667210701509,7.497504080261317,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.2121826779194902,0.18068448070208507,0.4687730935158647,0.563377639394481,6.3377639394481005,prizepicks-10273468-rebounds-4,prizepicks-10268358-pra-15.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268845-points_assists-14.5,prizepicks-10260527-rebounds-5,0.011064122045814102,0.011064122045814102,0.005532061022907051,4.149045767180288,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.2114114563863283,0.2911194720121094,0.6340441276263672,0.5724578788062988,7.2457878806298766,prizepicks-10268845-points_assists-14.5,prizepicks-10273468-rebounds-4,prizepicks-10260600-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10273491-assists-4,,0.03733374420300075,0.03733374420300075,0.018666872101500375,14.00015407612528,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.21110675090798603,0.18055254330412085,0.4685685653744651,0.5633343729020224,6.333437290202232,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268358-pra-15.5,prizepicks-10268845-points_assists-14.5,0.011044577681232452,0.011044577681232452,0.005522288840616226,4.141716630462169,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.21003162625433802,0.18042066936742693,0.46836405248939245,0.5631962038900882,6.319620389008818,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10265373-rebounds-5.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273683-rebounds_assists-5,0.01098209291403188,0.01098209291403188,0.00549104645701594,4.118284842761955,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.20985447526400014,0.20164241254400003,0.20164241254400003,0.5864187304142018,8.64187304142019,prizepicks-10273491-assists-4,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,,,,0.036228066328497774,0.036228066328497774,0.018114033164248887,13.585524873186666,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20913829903919745,0.29063838373086204,0.633504936407215,0.5722032215122648,7.2203221512264815,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268481-steals-0.5,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,,0.03705862269105941,0.03705862269105941,0.018529311345529705,13.89698350914728,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20913829903919745,0.29063838373086204,0.633504936407215,0.5722032215122649,7.2203221512264815,prizepicks-10273491-assists-4,prizepicks-10268358-pra-15.5,prizepicks-10262619-assists-4,prizepicks-10268481-steals-0.5,prizepicks-10273683-rebounds_assists-5,,0.03705862269105953,0.03705862269105953,0.018529311345529764,13.896983509147324,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.2089573034700214,0.18028885888500795,0.46815955490028766,0.5630944745420859,6.309447454208588,prizepicks-10273470-rebounds-4,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268845-points_assists-14.5,prizepicks-10278810-pra-13.5,prizepicks-10260600-rebounds-5,0.010936018211274693,0.010936018211274693,0.005468009105637346,4.10100682922801,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20838131166408425,0.2904781140996129,0.6333251635466202,0.5721271207741243,7.212712077412434,prizepicks-10260527-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,,0.03697628282273122,0.03697628282273122,0.01848814141136561,13.866106058524208,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20838131166408425,0.2904781140996129,0.6333251635466202,0.5721271207741243,7.212712077412434,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10262619-assists-4,,0.03697628282273122,0.03697628282273122,0.01848814141136561,13.866106058524208,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6P,0.20828077671373357,0.032220820712366226,0.032220820712366226,0.5640907102391189,6.409071023911898,prizepicks-10273683-rebounds_assists-5,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10260600-rebounds-5,0.004747514051014971,0.004747514051014971,0.0023737570255074857,1.7803177691306142,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20762468994252758,0.290317891049472,0.6331453695057919,0.5719854989069935,7.198549890699342,prizepicks-10260527-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268481-steals-0.5,,0.03682289823188911,0.03682289823188911,0.018411449115944556,13.808586836958417,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.2068684337445328,0.29015771459033146,0.6329655543128618,0.5718510321002532,7.185103210025316,prizepicks-10268481-steals-0.5,prizepicks-10260600-rebounds-5,prizepicks-10268358-pra-15.5,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,,0.03667707988585825,0.03667707988585825,0.018338539942929125,13.753904957196843,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.20681106155644158,0.18002542825493054,0.46775060576848676,0.5628924989631556,6.289249896315565,prizepicks-10262619-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10278810-pra-13.5,prizepicks-10265373-rebounds-5.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268358-pra-15.5,0.01084436620260849,0.01084436620260849,0.005422183101304245,4.066637325978184,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.2067623286739999,0.4509871949309517,0.4509871949309517,0.5858772807507935,8.587728075079347,prizepicks-10268481-steals-0.5,prizepicks-10260600-rebounds-5,prizepicks-10273468-rebounds-4,prizepicks-10273470-rebounds-4,,,0.058447163082917225,0.058447163082917225,0.029223581541458613,21.91768615609396,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.2065542495289221,0.0603277124764461,0.0603277124764461,0.5702807312262858,7.028073122628579,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,,0.00910166353018656,0.00910166353018656,0.00455083176509328,3.4131238238199604,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20611254294013515,0.28999758473206777,0.6327857179959663,0.5718006470188832,7.18006470188833,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10251823-rebounds_assists-9,,0.03662239535055658,0.03662239535055658,0.01831119767527829,13.733398256458717,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.2059957140476012,0.12059957140476013,0.12059957140476013,0.5893269733925559,8.93269733925559,prizepicks-10273683-rebounds_assists-5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10273470-rebounds-4,,,0.019441171665817443,0.019441171665817443,0.009720585832908721,7.290439374681541,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.20573914145128702,0.1798938080931988,0.46754615430501284,0.5627622554745528,6.276225547455288,prizepicks-10260600-rebounds-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,prizepicks-10265373-rebounds-5.5,prizepicks-10273468-rebounds-4,0.010785141374126473,0.010785141374126473,0.005392570687063236,4.044428015297427,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.20552694675799987,0.4506460648139197,0.4506460648139197,0.5857047452528514,8.570474525285137,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,,,0.05819136202073574,0.05819136202073574,0.02909568101036787,21.821760757775902,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20535701739940282,0.2898375014845418,0.6326058605832465,0.5716590251517524,7.16590251517524,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10268481-steals-0.5,prizepicks-10268845-points_assists-14.5,prizepicks-10273468-rebounds-4,,0.036468554124281294,0.036468554124281294,0.018234277062140647,13.675707796605485,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.20466802126367978,0.1797622513575952,0.4673417182959514,0.5626988381927691,6.269883819276916,prizepicks-10273491-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273470-rebounds-4,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,0.010756268969075009,0.010756268969075009,0.005378134484537504,4.033600863403128,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20460185699243616,0.28967746485759904,0.6324259821028494,0.5716467385524348,7.164673855243471,prizepicks-10268481-steals-0.5,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268845-points_assists-14.5,,0.03645519805595309,0.03645519805595309,0.018227599027976545,13.670699270982409,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20460185699243616,0.28967746485759904,0.6324259821028494,0.5715720814212524,7.157208142125242,prizepicks-10268358-pra-15.5,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10273468-rebounds-4,,0.03637401033721445,0.03637401033721445,0.018187005168607225,13.640253876455418,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.20359770050625126,0.17963075804104178,0.4671372977808833,0.5625732357640462,6.257323576404615,prizepicks-10268845-points_assists-14.5,prizepicks-10268481-steals-0.5,prizepicks-10260600-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268358-pra-15.5,0.010699017254504464,0.010699017254504464,0.005349508627252232,4.012131470439174,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20309263106036313,0.2893575315047683,0.6320661620516357,0.5713543588159811,7.135435881598102,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10273470-rebounds-4,prizepicks-10273468-rebounds-4,prizepicks-10273683-rebounds_assists-5,,0.03613692668565013,0.03613692668565013,0.018068463342825063,13.551347507118798,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20158486410536458,0.2890377847520311,0.6317062580676016,0.5711902068440604,7.119020684406048,prizepicks-10265373-rebounds-5.5,prizepicks-10260600-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10268358-pra-15.5,,0.03595786575387147,0.03595786575387147,0.017978932876935735,13.4841996577018,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20083152741986154,0.28887798137514736,0.6315262746711984,0.5711437912711003,7.11437912711003,prizepicks-10273470-rebounds-4,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,prizepicks-10273468-rebounds-4,prizepicks-10263717-rebounds_assists-8.5,,0.035907185836280865,0.035907185836280865,0.017953592918140433,13.465194688605324,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.20059385029399968,0.44928222867751966,0.44928222867751966,0.5848633554334633,8.48633554334634,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,,,0.05694058582665353,0.05694058582665353,0.028470292913326766,21.352719684995076,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.20059385029399968,0.44928222867751966,0.44928222867751966,0.5848633554334635,8.48633554334634,prizepicks-10273468-rebounds-4,prizepicks-10268481-steals-0.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,,,0.05694058582665371,0.05694058582665371,0.028470292913326856,21.352719684995144,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.2003915299448189,0.1792366585346558,0.4665241295952679,0.5622985196746945,6.229851967469447,prizepicks-10268845-points_assists-14.5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10260600-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10251823-rebounds_assists-9,0.0105734818961762,0.0105734818961762,0.0052867409480881,3.965055711066075,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.2003915299448189,0.1792366585346558,0.4665241295952679,0.5622882808419297,6.228828084192973,prizepicks-10260527-rebounds-5,prizepicks-10268845-points_assists-14.5,prizepicks-10273491-assists-4,prizepicks-10262619-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10260600-rebounds-5,0.010568794741030195,0.010568794741030195,0.0052843973705150975,3.963298027886323,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20007855508940375,0.2887182246775959,0.6313462703761058,0.5710155984614224,7.101559846142232,prizepicks-10251823-rebounds_assists-9,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10273468-rebounds-4,prizepicks-10268845-points_assists-14.5,,0.035767103871349015,0.035767103871349015,0.017883551935674508,13.412663951755881,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20007855508940375,0.2887182246775959,0.6313462703761058,0.5709898828046517,7.098988280465168,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,,0.03573898346886022,0.03573898346886022,0.01786949173443011,13.402118800822583,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.20007855508940375,0.2887182246775959,0.6313462703761058,0.5710155984614224,7.101559846142232,prizepicks-10273683-rebounds_assists-5,prizepicks-10273470-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10273468-rebounds-4,prizepicks-10273491-assists-4,,0.035767103871349015,0.035767103871349015,0.017883551935674508,13.412663951755881,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.19936268253799994,0.199893780423,0.199893780423,0.5847098949683319,8.470989496833186,prizepicks-10260600-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,,,,0.03463462803563439,0.03463462803563439,0.017317314017817196,12.987985513362897,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.19936268253799994,0.199893780423,0.199893780423,0.5847098949683319,8.470989496833186,prizepicks-10268481-steals-0.5,prizepicks-10273470-rebounds-4,prizepicks-10260600-rebounds-5,,,,0.03463462803563439,0.03463462803563439,0.017317314017817196,12.987985513362897,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.19932440203904056,0.17910541882319406,0.4663197714517415,0.5622145623183733,6.221456231837333,prizepicks-10260527-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268358-pra-15.5,prizepicks-10265373-rebounds-5.5,prizepicks-10273470-rebounds-4,0.010535029911345348,0.010535029911345348,0.005267514955672674,3.9506362167545053,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.19932440203904056,0.17910541882319406,0.4663197714517415,0.5622145623183733,6.221456231837333,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10265373-rebounds-5.5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,0.010535029911345348,0.010535029911345348,0.005267514955672674,3.9506362167545053,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.19916763561873885,0.059958381780936945,0.059958381780936945,0.5696076193707754,6.960761937077542,prizepicks-10273683-rebounds_assists-5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10260527-rebounds-5,,0.008837093641168975,0.008837093641168975,0.004418546820584487,3.3139101154383654,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.197070306725033,0.28807966487523423,0.6306260447725766,0.5706337238842304,7.063372388423036,prizepicks-10260600-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10268481-steals-0.5,prizepicks-10265373-rebounds-5.5,prizepicks-10268845-points_assists-14.5,,0.03534883836762731,0.03534883836762731,0.017674419183813656,13.25581438786024,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.197070306725033,0.28807966487523423,0.6306260447725766,0.5705626602218252,7.05626602218253,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,prizepicks-10273468-rebounds-4,prizepicks-10273470-rebounds-4,,0.035270841253820316,0.035270841253820316,0.017635420626910158,13.226565470182619,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19631915422533774,0.2879201417200999,0.6304459364068815,0.570468768666377,7.04687686663769,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,,0.03516771115086241,0.03516771115086241,0.017583855575431205,13.187891681573404,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19631915422533774,0.2879201417200999,0.6304459364068815,0.5705206884573274,7.052068845732733,prizepicks-10273683-rebounds_assists-5,prizepicks-10268481-steals-0.5,prizepicks-10268358-pra-15.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260527-rebounds-5,,0.03522475059767243,0.03522475059767243,0.017612375298836216,13.209281474127161,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19631915422533774,0.2879201417200999,0.6304459364068815,0.570532975056645,7.053297505664502,prizepicks-10268358-pra-15.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10265373-rebounds-5.5,,0.035238244774001205,0.035238244774001205,0.017619122387000603,13.214341790250453,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.19601303993954255,0.05980065199697713,0.05980065199697713,0.5692554299587638,6.925542995876377,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10260600-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,,0.00869801038724428,0.00869801038724428,0.00434900519362214,3.2617538952166054,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19556836530312727,0.2877606653024921,0.6302658073116699,0.5703926679282365,7.039266792823643,prizepicks-10262619-assists-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,prizepicks-10273491-assists-4,,0.035084057312270725,0.035084057312270725,0.017542028656135362,13.156521492101522,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19556836530312727,0.2877606653024921,0.6302658073116699,0.5703790665901963,7.037906659019641,prizepicks-10268481-steals-0.5,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10268358-pra-15.5,prizepicks-10265373-rebounds-5.5,,0.035069099878754686,0.035069099878754686,0.017534549939377343,13.150912454533007,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.1950638555252442,0.17858109373963263,0.4655024961898284,0.5618142438002985,6.181424380029865,prizepicks-10265373-rebounds-5.5,prizepicks-10268845-points_assists-14.5,prizepicks-10273470-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,0.010351127334515767,0.010351127334515767,0.005175563667257884,3.8816727504434128,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19481793982892093,0.2876012356320562,0.630085657515155,0.5702807312262858,7.028073122628579,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,,0.034960904694461795,0.034960904694461795,0.017480452347230897,13.110339260423173,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19481793982892093,0.2876012356320562,0.630085657515155,0.570302965852056,7.030296585205593,prizepicks-10265373-rebounds-5.5,prizepicks-10260527-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268481-steals-0.5,prizepicks-10273683-rebounds_assists-5,,0.034985377257841614,0.034985377257841614,0.017492688628920807,13.119516471690606,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19481793982892093,0.2876012356320562,0.630085657515155,0.570302965852056,7.030296585205593,prizepicks-10265373-rebounds-5.5,prizepicks-10262619-assists-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268481-steals-0.5,prizepicks-10273683-rebounds_assists-5,,0.034985377257841614,0.034985377257841614,0.017492688628920807,13.119516471690606,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19331817870675772,0.2872825165712034,0.6297252959310943,0.5700525928349554,7.00525928349554,prizepicks-10268845-points_assists-14.5,prizepicks-10265373-rebounds-5.5,prizepicks-10268358-pra-15.5,prizepicks-10273468-rebounds-4,prizepicks-10268481-steals-0.5,,0.03470951551109206,0.03470951551109206,0.01735475775554603,13.016068316659522,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19256884279999964,0.28712322719999994,0.6295450841999999,0.5700403062356377,7.00403062356377,prizepicks-10260527-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10268845-points_assists-14.5,prizepicks-10268358-pra-15.5,prizepicks-10273683-rebounds_assists-5,,0.03469596178544866,0.03469596178544866,0.01734798089272433,13.010985669543247,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.19256884279999964,0.28712322719999994,0.6295450841999999,0.5699764920968149,6.997649209681492,prizepicks-10265373-rebounds-5.5,prizepicks-10268481-steals-0.5,prizepicks-10273468-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10263717-rebounds_assists-8.5,,0.03462554186201197,0.03462554186201197,0.017312770931005986,12.98457819825449,HALF_KELLY,,,2026-03-03T16:41:59 ET
